ID,Spp,DormTreat,Plot,Rep,RepLine,AssignedLineNumber,PlotLineCODE,Block,GM,Water,EmergN,EmergA,EmergD,EmergTOT,Bio,TotalN,NoEmbryoDevN,GermN,ShrivelledGermN,NoEmbryoRemovedN,FungalN,PredatedN,ShrivelledN,StillViableN,DataNotRequiredButCollected
1_2,T_wis,CleanToSeed,26,3,2,12,26_12,A4,G2,W2,800,71,13,84,0.5446,38,0,10,0,0,0,0,1,27,
1_2,I_mon,HW,26,3,3,13,26_13,A4,G2,W2,500,18,143,161,0.1555,37,0,6,5,0,4,0,5,17,
1_2,A_ina,HW,26,3,4,14,26_14,A4,G2,W2,500,329,97,426,14.3548,40,0,26,7,0,1,0,0,6,
1_2,T_pun,CleanToSeed,26,3,5,15,26_15,A4,G2,W2,500,135,17,152,0.9844,40,0,14,0,0,8,0,6,12,
1_2,T_wis,CleanToSeed,26,4,1,16,26_16,A4,G2,W2,800,92,16,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_pun,CleanToSeed,26,4,2,17,26_17,A4,G2,W2,500,173,14,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,I_mon,HW,26,4,3,18,26_18,A4,G2,W2,500,54,59,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_hil,HW,26,4,4,19,26_19,A4,G2,W2,450,110,151,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_ina,HW,26,4,5,20,26_20,A4,G2,W2,500,209,91,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_hil,HW,44,1,1,1,44_1,D2,G2,W2,450,71,114,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,I_mon,HW,44,1,2,2,44_2,D2,G2,W2,500,31,110,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_pun,CleanToSeed,44,1,3,3,44_3,D2,G2,W2,500,79,7,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_ina,HW,44,1,4,4,44_4,D2,G2,W2,500,270,52,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_wis,CleanToSeed,44,1,5,5,44_5,D2,G2,W2,800,51,13,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_wis,CleanToSeed,44,2,1,6,44_6,D2,G2,W2,800,63,18,81,0.56,40,0,10,0,0,1,0,2,27,
1_2,I_mon,HW,44,2,2,7,44_7,D2,G2,W2,500,15,114,129,0.1155,34,0,3,7,0,0,0,2,22,
1_2,A_ina,HW,44,2,3,8,44_8,D2,G2,W2,500,319,104,423,14.0206,40,0,31,8,0,0,0,0,1,
1_2,A_hil,HW,44,2,4,9,44_9,D2,G2,W2,450,84,146,230,0.7102,38,0,20,8,0,1,0,4,5,
1_2,T_pun,CleanToSeed,44,2,5,10,44_10,D2,G2,W2,500,127,13,140,0.9767,39,0,15,0,0,6,0,8,10,
1_2,A_hil,HW,44,3,1,11,44_11,D2,G2,W2,450,128,116,244,1.0638,38,0,16,11,0,2,0,6,3,
1_2,I_mon,HW,44,3,2,12,44_12,D2,G2,W2,500,15,114,129,0.1593,18,0,0,1,0,1,0,0,16,
1_2,T_pun,CleanToSeed,44,3,3,13,44_13,D2,G2,W2,500,100,13,113,0.7993,40,0,14,0,0,4,0,12,10,
1_2,A_ina,HW,44,3,4,14,44_14,D2,G2,W2,500,344,81,425,14.708,40,0,32,6,0,0,0,0,2,
1_2,T_wis,CleanToSeed,44,3,5,15,44_15,D2,G2,W2,800,99,34,133,0.7276,40,0,11,0,0,2,0,6,21,
1_2,T_wis,CleanToSeed,44,4,1,16,44_16,D2,G2,W2,800,110,26,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,I_mon,HW,44,4,2,17,44_17,D2,G2,W2,500,23,67,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_ina,HW,44,4,3,18,44_18,D2,G2,W2,500,267,69,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_hil,HW,44,4,4,19,44_19,D2,G2,W2,450,80,153,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_pun,CleanToSeed,44,4,5,20,44_20,D2,G2,W2,500,53,14,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_hil,HW,43,1,1,1,43_1,D2,G3,W2,450,54,92,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_ina,HW,43,1,2,2,43_2,D2,G3,W2,500,119,131,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_pun,CleanToSeed,43,1,3,3,43_3,D2,G3,W2,500,120,40,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,I_mon,HW,43,1,4,4,43_4,D2,G3,W2,500,90,27,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_wis,CleanToSeed,43,1,5,5,43_5,D2,G3,W2,800,112,29,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_wis,CleanToSeed,43,2,1,6,43_6,D2,G3,W2,800,133,14,147,0.9218,40,0,8,0,0,9,0,6,17,
1_3,I_mon,HW,43,2,2,7,43_7,D2,G3,W2,500,80,29,109,0.6258,38,0,2,10,0,2,0,2,22,
1_3,T_pun,CleanToSeed,43,2,3,8,43_8,D2,G3,W2,500,126,13,139,0.8377,40,0,8,0,0,15,0,2,15,
1_3,A_hil,HW,43,2,4,9,43_9,D2,G3,W2,450,89,81,170,0.831,38,0,15,14,0,0,0,6,3,
1_3,A_ina,HW,43,2,5,10,43_10,D2,G3,W2,500,144,104,248,6.2591,40,0,24,11,0,1,0,0,4,
1_3,I_mon,HW,43,3,1,11,43_11,D2,G3,W2,500,39,98,137,0.2502,35,0,9,4,0,2,0,2,18,
1_3,T_pun,CleanToSeed,43,3,2,12,43_12,D2,G3,W2,500,106,18,124,0.592,38,0,11,0,0,15,0,3,9,
1_3,A_ina,HW,43,3,3,13,43_13,D2,G3,W2,500,119,146,265,4.9808,40,0,19,9,0,7,0,0,5,
1_3,T_wis,CleanToSeed,43,3,4,14,43_14,D2,G3,W2,800,152,12,164,1.1354,40,0,6,0,0,18,0,0,16,
1_3,A_hil,HW,43,3,5,15,43_15,D2,G3,W2,450,77,102,179,0.7542,40,0,19,8,0,0,0,4,9,
1_3,T_wis,CleanToSeed,43,4,1,16,43_16,D2,G3,W2,800,167,7,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_pun,CleanToSeed,43,4,2,17,43_17,D2,G3,W2,500,127,19,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_hil,HW,43,4,3,18,43_18,D2,G3,W2,450,100,88,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,I_mon,HW,43,4,4,19,43_19,D2,G3,W2,500,53,13,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_ina,HW,43,4,5,20,43_20,D2,G3,W2,500,110,82,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_hil,HW,46,1,1,1,46_1,F2,G3,W2,450,57,160,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_wis,CleanToSeed,46,1,2,2,46_2,F2,G3,W2,800,134,31,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_pun,CleanToSeed,46,1,3,3,46_3,F2,G3,W2,500,177,29,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_ina,HW,46,1,4,4,46_4,F2,G3,W2,500,105,141,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,I_mon,HW,46,1,5,5,46_5,F2,G3,W2,500,86,74,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_hil,HW,46,2,1,6,46_6,F2,G3,W2,450,35,196,231,0.2916,39,0,23,8,0,1,0,5,2,
1_3,T_wis,CleanToSeed,46,2,2,7,46_7,F2,G3,W2,800,132,25,157,0.7886,40,0,7,0,0,9,0,4,20,
1_3,I_mon,HW,46,2,3,8,46_8,F2,G3,W2,500,69,98,167,0.5401,36,0,9,3,0,0,0,3,21,
1_3,A_ina,HW,46,2,4,9,46_9,F2,G3,W2,500,136,218,354,5.0817,40,0,33,2,0,0,0,0,5,
1_3,T_pun,CleanToSeed,46,2,5,10,46_10,F2,G3,W2,500,137,30,167,0.7628,40,1,15,0,0,9,0,5,10,
1_3,T_wis,CleanToSeed,46,3,1,11,46_11,F2,G3,W2,800,107,22,129,0.7437,36,0,7,0,0,12,0,1,16,
1_3,T_pun,CleanToSeed,46,3,2,12,46_12,F2,G3,W2,500,153,32,185,0.8669,40,0,12,0,0,9,0,7,12,
1_3,I_mon,HW,46,3,3,13,46_13,F2,G3,W2,500,69,77,146,0.448,35,0,5,4,0,0,0,0,26,
1_3,A_hil,HW,46,3,4,14,46_14,F2,G3,W2,450,59,168,227,0.5586,39,0,28,0,0,0,0,2,9,
1_3,A_ina,HW,46,3,5,15,46_15,F2,G3,W2,500,130,166,296,5.5337,40,0,23,9,0,2,0,1,5,
1_3,T_wis,CleanToSeed,46,4,1,16,46_16,F2,G3,W2,800,109,20,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_hil,HW,46,4,2,17,46_17,F2,G3,W2,450,121,97,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,I_mon,HW,46,4,3,18,46_18,F2,G3,W2,500,98,21,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_ina,HW,46,4,4,19,46_19,F2,G3,W2,500,172,76,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_pun,CleanToSeed,46,4,5,20,46_20,F2,G3,W2,500,107,15,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_pun,CleanToSeed,58,1,1,1,58_1,B4,G3,W2,500,112,4,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_ina,HW,58,1,2,2,58_2,B4,G3,W2,500,226,103,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,I_mon,HW,58,1,3,3,58_3,B4,G3,W2,500,84,31,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_wis,CleanToSeed,58,1,4,4,58_4,B4,G3,W2,800,107,2,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_hil,HW,58,1,5,5,58_5,B4,G3,W2,450,166,50,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_wis,CleanToSeed,58,2,1,6,58_6,B4,G3,W2,800,131,9,140,0.8034,40,0,7,0,0,9,0,3,21,
1_3,A_hil,HW,58,2,2,7,58_7,B4,G3,W2,450,177,42,219,1.9936,37,0,20,8,0,2,0,2,5,
1_3,I_mon,HW,58,2,3,8,58_8,B4,G3,W2,500,91,19,110,0.5961,38,0,3,10,0,3,0,1,21,
1_3,A_ina,HW,58,2,4,9,58_9,B4,G3,W2,500,222,34,256,10.0596,40,0,24,8,0,1,0,1,6,
1_3,T_pun,CleanToSeed,58,2,5,10,58_10,B4,G3,W2,500,175,2,177,1.0854,40,0,14,0,0,13,0,1,12,
1_3,A_hil,HW,58,3,1,11,58_11,B4,G3,W2,450,149,42,191,1.4428,39,0,21,10,0,1,0,5,2,
1_3,T_pun,CleanToSeed,58,3,2,12,58_12,B4,G3,W2,500,159,10,169,1.126,39,0,11,0,1,11,0,1,15,
1_3,I_mon,HW,58,3,3,13,58_13,B4,G3,W2,500,30,62,92,0.2833,39,0,10,11,0,2,0,1,15,
1_3,A_ina,HW,58,3,4,14,58_14,B4,G3,W2,500,167,110,277,7.5252,40,0,25,5,0,0,0,0,10,
1_3,T_wis,CleanToSeed,58,3,5,15,58_15,B4,G3,W2,800,113,5,118,0.7303,40,0,10,0,0,15,0,2,13,
1_3,T_pun,CleanToSeed,58,4,1,16,58_16,B4,G3,W2,500,119,6,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_hil,HW,58,4,2,17,58_17,B4,G3,W2,450,217,37,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,I_mon,HW,58,4,3,18,58_18,B4,G3,W2,500,13,51,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,T_wis,CleanToSeed,58,4,4,19,58_19,B4,G3,W2,800,86,6,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_3,A_ina,HW,58,4,5,20,58_20,B4,G3,W2,500,168,40,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_wis,CleanToSeed,4,1,1,1,4_1,C1,G4,W2,800,127,2,129,NA,40,0,24,0,0,2,0,2,12,
1_4,I_mon,HW,4,1,2,2,4_2,C1,G4,W2,500,159,4,163,NA,28,0,2,0,0,2,0,6,18,
1_4,T_pun,CleanToSeed,4,1,3,3,4_3,C1,G4,W2,500,134,0,134,NA,40,0,14,0,0,6,0,14,6,
1_4,A_hil,HW,4,1,4,4,4_4,C1,G4,W2,450,295,1,296,NA,40,0,5,15,0,6,0,6,8,
1_4,A_ina,HW,4,1,5,5,4_5,C1,G4,W2,500,406,7,413,NA,40,0,16,19,0,0,0,2,3,
1_4,I_mon,HW,4,2,1,6,4_6,C1,G4,W2,500,148,12,160,2.4557,37,0,1,0,0,0,0,8,28,
1_4,T_pun,CleanToSeed,4,2,2,7,4_7,C1,G4,W2,500,160,0,160,1.5905,39,0,19,0,0,6,0,8,6,
1_4,A_ina,HW,4,2,3,8,4_8,C1,G4,W2,500,406,6,412,15.2337,40,0,10,20,0,5,0,2,3,
1_4,T_wis,CleanToSeed,4,2,4,9,4_9,C1,G4,W2,800,137,17,154,1.5813,38,0,15,0,1,0,0,6,16,
1_4,A_hil,HW,4,2,5,10,4_10,C1,G4,W2,450,286,7,293,2.6804,37,0,10,14,0,2,0,7,4,
1_4,A_ina,HW,4,3,1,11,4_11,C1,G4,W2,500,336,37,373,14.7052,40,0,14,16,0,0,0,1,9,
1_4,T_pun,CleanToSeed,4,3,2,12,4_12,C1,G4,W2,500,156,1,157,1.5249,39,0,19,0,1,1,0,7,11,
1_4,A_hil,HW,4,3,3,13,4_13,C1,G4,W2,450,223,6,229,2.4988,40,0,7,12,0,4,0,9,8,
1_4,T_wis,CleanToSeed,4,3,4,14,4_14,C1,G4,W2,800,132,10,142,1.6314,40,0,12,0,0,3,0,7,18,
1_4,I_mon,HW,4,3,5,15,4_15,C1,G4,W2,500,98,28,126,1.997,38,0,3,11,0,2,0,0,22,
1_4,T_wis,CleanToSeed,4,4,1,16,4_16,C1,G4,W2,800,151,28,179,NA,41,0,14,0,0,2,0,8,17,
1_4,I_mon,HW,4,4,2,17,4_17,C1,G4,W2,500,105,16,121,NA,33,0,0,4,0,4,0,6,19,
1_4,A_ina,HW,4,4,3,18,4_18,C1,G4,W2,500,261,4,265,NA,39,0,6,10,0,1,0,14,8,
1_4,T_pun,CleanToSeed,4,4,4,19,4_19,C1,G4,W2,500,91,5,96,NA,39,0,9,0,0,6,0,11,13,
1_4,A_hil,HW,4,4,5,20,4_20,C1,G4,W2,450,147,6,153,NA,35,0,0,16,0,7,0,10,2,
1_4,A_hil,HW,45,1,1,1,45_1,F2,G4,W2,450,217,83,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,I_mon,HW,45,1,2,2,45_2,F2,G4,W2,500,91,41,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_pun,CleanToSeed,45,1,3,3,45_3,F2,G4,W2,500,186,20,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,A_ina,HW,45,1,4,4,45_4,F2,G4,W2,500,329,29,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_wis,CleanToSeed,45,1,5,5,45_5,F2,G4,W2,800,121,7,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_pun,CleanToSeed,45,2,1,6,45_6,F2,G4,W2,500,224,6,230,4.5032,40,0,21,0,0,7,0,5,7,
1_4,T_wis,CleanToSeed,45,2,2,7,45_7,F2,G4,W2,800,159,9,168,4.5825,40,0,15,0,0,2,0,5,18,
1_4,I_mon,HW,45,2,3,8,45_8,F2,G4,W2,500,83,75,158,1.3031,33,0,6,6,0,0,0,0,21,
1_4,A_hil,HW,45,2,4,9,45_9,F2,G4,W2,450,223,55,278,2.3425,36,0,10,11,0,0,0,11,4,
1_4,A_ina,HW,45,2,5,10,45_10,F2,G4,W2,500,318,18,336,14.0451,39,0,34,2,0,1,0,1,1,
1_4,T_wis,CleanToSeed,45,3,1,11,45_11,F2,G4,W2,800,138,21,159,2.9619,40,0,11,0,0,3,0,4,22,
1_4,A_ina,HW,45,3,2,12,45_12,F2,G4,W2,500,330,35,365,13.6664,40,0,29,5,0,2,0,0,4,
1_4,I_mon,HW,45,3,3,13,45_13,F2,G4,W2,500,59,87,146,0.7919,20,0,2,0,0,0,0,0,18,
1_4,T_pun,CleanToSeed,45,3,4,14,45_14,F2,G4,W2,500,202,8,210,3.3847,43,0,14,0,0,6,0,8,15,
1_4,A_hil,HW,45,3,5,15,45_15,F2,G4,W2,450,222,66,288,2.4247,36,0,20,4,0,0,0,7,5,
1_4,T_pun,CleanToSeed,45,4,1,16,45_16,F2,G4,W2,500,192,14,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_wis,CleanToSeed,45,4,2,17,45_17,F2,G4,W2,800,93,16,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,I_mon,HW,45,4,3,18,45_18,F2,G4,W2,500,69,83,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,A_hil,HW,45,4,4,19,45_19,F2,G4,W2,450,179,80,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,A_ina,HW,45,4,5,20,45_20,F2,G4,W2,500,378,25,403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,A_ina,HW,63,1,1,1,63_1,H4,G4,W2,500,359,1,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,A_hil,HW,63,1,2,2,63_2,H4,G4,W2,450,244,16,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_pun,CleanToSeed,63,1,3,3,63_3,H4,G4,W2,500,121,5,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,I_mon,HW,63,1,4,4,63_4,H4,G4,W2,500,42,43,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_wis,CleanToSeed,63,1,5,5,63_5,H4,G4,W2,800,129,20,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_wis,CleanToSeed,63,2,1,6,63_6,H4,G4,W2,800,144,22,166,3.1125,40,0,15,0,1,0,0,6,18,
1_4,A_hil,HW,63,2,2,7,63_7,H4,G4,W2,450,271,24,295,2.8793,35,0,17,8,0,1,0,2,7,
1_4,A_ina,HW,63,2,3,8,63_8,H4,G4,W2,500,318,7,325,14.4564,40,0,30,3,0,2,0,0,5,
1_4,T_pun,CleanToSeed,63,2,4,9,63_9,H4,G4,W2,500,161,9,170,2.5126,40,0,18,0,0,6,0,7,9,
1_4,I_mon,HW,63,2,5,10,63_10,H4,G4,W2,500,64,59,123,1.3238,37,0,4,10,0,0,0,1,22,
1_4,A_ina,HW,63,3,1,11,63_11,H4,G4,W2,500,367,4,371,18.1345,40,0,30,8,0,0,0,0,2,
1_4,A_hil,HW,63,3,2,12,63_12,H4,G4,W2,450,267,8,275,3.1333,33,0,12,8,0,4,0,5,4,
1_4,T_pun,CleanToSeed,63,3,3,13,63_13,H4,G4,W2,500,173,9,182,2.7306,40,0,15,0,0,5,0,12,8,
1_4,T_wis,CleanToSeed,63,3,4,14,63_14,H4,G4,W2,800,153,16,169,3.4124,40,0,14,0,0,2,0,8,16,
1_4,I_mon,HW,63,3,5,15,63_15,H4,G4,W2,500,70,55,125,1.5908,36,0,3,10,0,0,0,0,23,
1_4,T_wis,CleanToSeed,63,4,1,16,63_16,H4,G4,W2,800,156,15,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,T_pun,CleanToSeed,63,4,2,17,63_17,H4,G4,W2,500,185,8,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,A_hil,HW,63,4,3,18,63_18,H4,G4,W2,450,240,14,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,A_ina,HW,63,4,4,19,63_19,H4,G4,W2,500,400,7,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_4,I_mon,HW,63,4,5,20,63_20,H4,G4,W2,500,96,22,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_ina,HW,3,1,1,1,3_1,C1,G5,W2,500,236,90,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_pun,CleanToSeed,3,1,2,2,3_2,C1,G5,W2,500,138,6,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_wis,CleanToSeed,3,1,3,3,3_3,C1,G5,W2,800,209,3,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_hil,HW,3,1,4,4,3_4,C1,G5,W2,450,196,38,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,I_mon,HW,3,1,5,5,3_5,C1,G5,W2,500,143,10,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,I_mon,HW,3,2,1,6,3_6,C1,G5,W2,500,144,15,159,2.2492,36,0,0,19,0,4,0,0,13,
1_5,A_ina,HW,3,2,2,7,3_7,C1,G5,W2,500,304,101,405,15.4568,40,0,14,15,0,8,0,0,3,
1_5,T_wis,CleanToSeed,3,2,3,8,3_8,C1,G5,W2,800,191,2,193,3.0671,40,0,21,0,0,2,0,0,17,
1_5,T_pun,CleanToSeed,3,2,4,9,3_9,C1,G5,W2,500,187,6,193,2.1167,40,0,19,0,0,0,0,13,8,
1_5,A_hil,HW,3,2,5,10,3_10,C1,G5,W2,450,282,16,298,3.3117,39,0,2,7,0,15,0,14,1,
1_5,T_pun,CleanToSeed,3,3,1,11,3_11,C1,G5,W2,500,217,5,222,2.5387,40,0,21,0,0,3,0,3,13,
1_5,A_hil,HW,3,3,2,12,3_12,C1,G5,W2,450,274,23,297,3.4708,39,0,6,10,0,13,0,5,5,
1_5,I_mon,HW,3,3,3,13,3_13,C1,G5,W2,500,140,7,147,2.68,36,0,1,5,0,2,0,6,22,
1_5,T_wis,CleanToSeed,3,3,4,14,3_14,C1,G5,W2,800,268,13,281,3.8633,40,0,9,0,0,3,0,10,18,
1_5,A_ina,HW,3,3,5,15,3_15,C1,G5,W2,500,188,24,212,9.3886,40,0,14,0,0,26,0,0,0,
1_5,A_hil,HW,3,4,1,16,3_16,C1,G5,W2,450,127,16,143,1.7775,30,0,11,0,0,5,0,14,0,
1_5,A_ina,HW,3,4,2,17,3_17,C1,G5,W2,500,216,12,228,10.5397,39,0,13,0,0,17,0,0,9,
1_5,T_pun,CleanToSeed,3,4,3,18,3_18,C1,G5,W2,500,156,0,156,2.2618,39,0,13,0,0,17,0,9,0,
1_5,I_mon,HW,3,4,4,19,3_19,C1,G5,W2,500,92,27,119,1.4495,35,0,0,0,0,2,0,10,23,
1_5,T_wis,CleanToSeed,3,4,5,20,3_20,C1,G5,W2,800,195,6,201,1.6848,33,0,3,0,11,0,4,8,7,
1_5,A_hil,HW,13,1,1,1,13_1,E2,G5,W2,450,161,31,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_ina,HW,13,1,2,2,13_2,E2,G5,W2,500,234,92,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_pun,CleanToSeed,13,1,3,3,13_3,E2,G5,W2,500,192,16,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,I_mon,HW,13,1,4,4,13_4,E2,G5,W2,500,91,46,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_wis,CleanToSeed,13,1,5,5,13_5,E2,G5,W2,800,275,17,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_wis,CleanToSeed,13,2,1,6,13_6,E2,G5,W2,800,311,14,325,6.4791,39,0,10,0,0,1,0,12,16,
1_5,I_mon,HW,13,2,2,7,13_7,E2,G5,W2,500,110,11,121,2.7484,40,0,14,6,0,1,0,1,18,
1_5,T_pun,CleanToSeed,13,2,3,8,13_8,E2,G5,W2,500,251,2,253,4.3666,40,0,7,0,0,5,0,15,13,
1_5,A_hil,HW,13,2,4,9,13_9,E2,G5,W2,450,264,17,281,2.8969,40,0,15,10,0,2,0,4,9,
1_5,A_ina,HW,13,2,5,10,13_10,E2,G5,W2,500,210,128,338,10.8761,40,0,22,6,0,0,0,0,12,
1_5,I_mon,HW,13,3,1,11,13_11,E2,G5,W2,500,144,19,163,1.9513,40,0,7,8,0,0,0,1,24,
1_5,T_pun,CleanToSeed,13,3,2,12,13_12,E2,G5,W2,500,241,0,241,3.1256,40,0,19,0,3,1,1,12,4,
1_5,A_ina,HW,13,3,3,13,13_13,E2,G5,W2,500,219,162,381,10.2051,40,0,29,2,0,0,0,0,9,
1_5,T_wis,CleanToSeed,13,3,4,14,13_14,E2,G5,W2,800,243,7,250,3.5476,39,0,11,0,0,0,0,5,23,
1_5,A_hil,HW,13,3,5,15,13_15,E2,G5,W2,450,228,65,293,2.219,40,0,16,8,0,0,0,3,13,
1_5,T_pun,CleanToSeed,13,4,1,16,13_16,E2,G5,W2,500,198,10,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_ina,HW,13,4,2,17,13_17,E2,G5,W2,500,235,127,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_wis,CleanToSeed,13,4,3,18,13_18,E2,G5,W2,800,180,21,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,I_mon,HW,13,4,4,19,13_19,E2,G5,W2,500,120,34,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_hil,HW,13,4,5,20,13_20,E2,G5,W2,450,230,26,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,I_mon,HW,57,1,1,1,57_1,B4,G5,W2,500,4,124,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_wis,CleanToSeed,57,1,2,2,57_2,B4,G5,W2,800,109,36,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,T_pun,CleanToSeed,57,1,3,3,57_3,B4,G5,W2,500,153,12,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_ina,HW,57,1,4,4,57_4,B4,G5,W2,500,185,198,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_hil,HW,57,1,5,5,57_5,B4,G5,W2,450,195,65,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_5,A_hil,HW,57,2,1,6,57_6,B4,G5,W2,450,249,38,287,2.8108,36,0,18,1,0,3,0,7,7,
1_5,T_pun,CleanToSeed,57,2,2,7,57_7,B4,G5,W2,500,163,13,176,2.4529,40,0,12,0,0,4,0,9,15,
1_5,A_ina,HW,57,2,3,8,57_8,B4,G5,W2,500,188,143,331,9.1547,40,0,30,4,0,2,0,0,4,
1_5,I_mon,HW,57,2,4,9,57_9,B4,G5,W2,500,75,45,120,0.9271,40,0,6,6,0,1,0,2,25,
