database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,8,plot,8_3,3,554,2951,512,12
GAZP,8,plot,8_3,3,555,2952,511,0
GAZP,8,plot,8_3,3,555,2952,512,12
GAZP,8,plot,8_3,3,556,2953,511,0
GAZP,8,plot,8_3,3,556,2953,512,12
GAZP,8,plot,8_3,3,558,2954,511,0
GAZP,8,plot,8_3,3,558,2954,512,12
GAZP,8,plot,8_3,3,559,2955,511,0
GAZP,8,plot,8_3,3,559,2955,512,12
GAZP,8,plot,8_3,3,561,2956,511,0
GAZP,8,plot,8_3,3,561,2956,512,12
GAZP,8,plot,8_3,3,562,2957,511,0
GAZP,8,plot,8_3,3,562,2957,512,12
GAZP,8,plot,8_3,3,563,2958,511,0
GAZP,8,plot,8_3,3,563,2958,512,12
GAZP,8,plot,8_3,3,565,2959,511,0
GAZP,8,plot,8_3,3,565,2959,512,12
GAZP,8,plot,8_3,3,571,2960,511,0
GAZP,8,plot,8_3,3,571,2960,512,12
GAZP,8,plot,8_3,3,577,2961,511,0
GAZP,8,plot,8_3,3,577,2961,512,12
GAZP,8,plot,8_3,3,581,2962,511,0
GAZP,8,plot,8_3,3,581,2962,512,12
GAZP,8,plot,8_3,3,583,2963,511,0
GAZP,8,plot,8_3,3,583,2963,512,12
GAZP,8,plot,8_3,3,584,2964,511,0
GAZP,8,plot,8_3,3,584,2964,512,12
GAZP,8,plot,8_3,3,586,2965,511,0
GAZP,8,plot,8_3,3,586,2965,512,12
GAZP,8,plot,8_3,3,587,2966,511,0
GAZP,8,plot,8_3,3,587,2966,512,12
GAZP,8,plot,8_3,3,589,2967,511,0
GAZP,8,plot,8_3,3,589,2967,512,12
GAZP,8,plot,8_3,3,590,2968,511,0
GAZP,8,plot,8_3,3,590,2968,512,12
GAZP,8,plot,8_3,3,591,2969,511,0
GAZP,8,plot,8_3,3,591,2969,512,12
GAZP,8,plot,8_3,3,592,2970,511,0
GAZP,8,plot,8_3,3,592,2970,512,12
GAZP,8,plot,8_3,3,593,2971,511,0
GAZP,8,plot,8_3,3,593,2971,512,12
GAZP,8,plot,8_3,3,594,2972,511,0
GAZP,8,plot,8_3,3,594,2972,512,12
GAZP,8,plot,8_3,3,596,2973,511,0
GAZP,8,plot,8_3,3,596,2973,512,12
GAZP,8,plot,8_30,3,603,2974,513,0
GAZP,8,plot,8_30,3,603,2974,514,12
GAZP,8,plot,8_30,3,604,2975,513,0
GAZP,8,plot,8_30,3,604,2975,514,12
GAZP,8,plot,8_30,3,605,2976,513,0
GAZP,8,plot,8_30,3,605,2976,514,12
GAZP,8,plot,8_31,3,612,2977,515,0
GAZP,8,plot,8_31,3,612,2977,516,12
GAZP,8,plot,8_31,3,613,2978,515,0
GAZP,8,plot,8_31,3,613,2978,516,12
GAZP,8,plot,8_31,3,614,2979,515,0
GAZP,8,plot,8_31,3,614,2979,516,12
GAZP,8,plot,8_32,3,621,2980,517,0
GAZP,8,plot,8_32,3,621,2980,518,12
GAZP,8,plot,8_32,3,622,2981,517,0
GAZP,8,plot,8_32,3,622,2981,518,12
GAZP,8,plot,8_32,3,623,2982,517,0
GAZP,8,plot,8_32,3,623,2982,518,12
GAZP,8,plot,8_33,3,630,2983,519,0
GAZP,8,plot,8_33,3,630,2983,520,12
GAZP,8,plot,8_33,3,631,2984,519,0
GAZP,8,plot,8_33,3,631,2984,520,12
GAZP,8,plot,8_33,3,632,2985,519,0
GAZP,8,plot,8_33,3,632,2985,520,12
GAZP,8,plot,8_34,3,639,2986,521,0
GAZP,8,plot,8_34,3,639,2986,522,12
GAZP,8,plot,8_34,3,640,2987,521,0
GAZP,8,plot,8_34,3,640,2987,522,12
GAZP,8,plot,8_34,3,641,2988,521,0
GAZP,8,plot,8_34,3,641,2988,522,12
GAZP,8,plot,8_35,3,648,2989,523,0
GAZP,8,plot,8_35,3,648,2989,524,12
GAZP,8,plot,8_35,3,649,2990,523,0
GAZP,8,plot,8_35,3,649,2990,524,12
GAZP,8,plot,8_35,3,650,2991,523,0
GAZP,8,plot,8_35,3,650,2991,524,12
GAZP,8,plot,8_36,3,747,2992,525,0
GAZP,8,plot,8_36,3,747,2992,526,12
GAZP,8,plot,8_36,3,748,2993,525,0
GAZP,8,plot,8_36,3,748,2993,526,12
GAZP,8,plot,8_36,3,750,2994,525,0
GAZP,8,plot,8_36,3,750,2994,526,12
GAZP,8,plot,8_36,3,751,2995,525,0
GAZP,8,plot,8_36,3,751,2995,526,12
GAZP,8,plot,8_36,3,753,2996,525,0
GAZP,8,plot,8_36,3,753,2996,526,12
GAZP,8,plot,8_36,3,754,2997,525,0
GAZP,8,plot,8_36,3,754,2997,526,12
GAZP,8,plot,8_36,3,755,2998,525,0
GAZP,8,plot,8_36,3,755,2998,526,12
GAZP,8,plot,8_36,3,758,2999,525,0
GAZP,8,plot,8_36,3,758,2999,526,12
GAZP,8,plot,8_36,3,759,3000,525,0
GAZP,8,plot,8_36,3,759,3000,526,12
GAZP,8,plot,8_36,3,760,3001,525,0
GAZP,8,plot,8_36,3,760,3001,526,12
GAZP,8,plot,8_36,3,762,3002,525,0
GAZP,8,plot,8_36,3,762,3002,526,12
GAZP,8,plot,8_36,3,763,3003,525,0
GAZP,8,plot,8_36,3,763,3003,526,12
GAZP,8,plot,8_36,3,764,3004,525,0
GAZP,8,plot,8_36,3,764,3004,526,12
GAZP,8,plot,8_36,3,765,3005,525,0
GAZP,8,plot,8_36,3,765,3005,526,12
GAZP,8,plot,8_36,3,766,3006,525,0
GAZP,8,plot,8_36,3,766,3006,526,12
GAZP,8,plot,8_36,3,767,3007,525,0
GAZP,8,plot,8_36,3,767,3007,526,12
GAZP,8,plot,8_36,3,768,3008,525,0
GAZP,8,plot,8_36,3,768,3008,526,12
GAZP,8,plot,8_36,3,769,3009,525,0
GAZP,8,plot,8_36,3,769,3009,526,12
GAZP,8,plot,8_36,3,770,3010,525,0
GAZP,8,plot,8_36,3,770,3010,526,12
GAZP,8,plot,8_36,3,771,3011,525,0
GAZP,8,plot,8_36,3,771,3011,526,12
GAZP,8,plot,8_36,3,772,3012,525,0
GAZP,8,plot,8_36,3,772,3012,526,12
GAZP,8,plot,8_36,3,773,3013,525,0
GAZP,8,plot,8_36,3,773,3013,526,12
GAZP,8,plot,8_36,3,774,3014,525,0
GAZP,8,plot,8_36,3,774,3014,526,12
GAZP,8,plot,8_36,3,775,3015,525,0
GAZP,8,plot,8_36,3,775,3015,526,12
GAZP,8,plot,8_36,3,776,3016,525,0
GAZP,8,plot,8_36,3,776,3016,526,12
GAZP,8,plot,8_36,3,777,3017,525,0
GAZP,8,plot,8_36,3,777,3017,526,12
GAZP,8,plot,8_36,3,778,3018,525,0
GAZP,8,plot,8_36,3,778,3018,526,12
GAZP,8,plot,8_36,3,779,3019,525,0
GAZP,8,plot,8_36,3,779,3019,526,12
GAZP,8,plot,8_36,3,780,3020,525,0
GAZP,8,plot,8_36,3,780,3020,526,12
GAZP,8,plot,8_36,3,781,3021,525,0
GAZP,8,plot,8_36,3,781,3021,526,12
GAZP,8,plot,8_36,3,790,3022,525,0
GAZP,8,plot,8_36,3,790,3022,526,12
GAZP,8,plot,8_36,3,792,3023,525,0
GAZP,8,plot,8_36,3,792,3023,526,12
GAZP,8,plot,8_4,3,801,3024,527,0
GAZP,8,plot,8_4,3,801,3024,528,12
GAZP,8,plot,8_4,3,802,3025,527,0
GAZP,8,plot,8_4,3,802,3025,528,12
GAZP,8,plot,8_5,3,810,3026,529,0
GAZP,8,plot,8_5,3,810,3026,530,12
GAZP,8,plot,8_5,3,811,3027,529,0
GAZP,8,plot,8_5,3,811,3027,530,12
GAZP,8,plot,8_5,3,812,3028,529,0
GAZP,8,plot,8_5,3,812,3028,530,12
GAZP,8,plot,8_6,3,819,3029,531,0
GAZP,8,plot,8_6,3,819,3029,532,12
GAZP,8,plot,8_6,3,820,3030,531,0
GAZP,8,plot,8_6,3,820,3030,532,12
GAZP,8,plot,8_6,3,821,3031,531,0
GAZP,8,plot,8_6,3,821,3031,532,12
GAZP,8,plot,8_7,3,828,3032,533,0
GAZP,8,plot,8_7,3,828,3032,534,12
GAZP,8,plot,8_7,3,829,3033,533,0
GAZP,8,plot,8_7,3,829,3033,534,12
GAZP,8,plot,8_7,3,830,3034,533,0
GAZP,8,plot,8_7,3,830,3034,534,12
GAZP,8,plot,8_8,3,837,3035,535,0
GAZP,8,plot,8_8,3,837,3035,536,12
GAZP,8,plot,8_8,3,838,3036,535,0
GAZP,8,plot,8_8,3,838,3036,536,12
GAZP,8,plot,8_8,3,839,3037,535,0
GAZP,8,plot,8_8,3,839,3037,536,12
GAZP,8,plot,8_9,3,846,3038,537,0
GAZP,8,plot,8_9,3,846,3038,538,12
GAZP,8,plot,8_9,3,847,3039,537,0
GAZP,8,plot,8_9,3,847,3039,538,12
GAZP,8,plot,8_9,3,848,3040,537,0
GAZP,8,plot,8_9,3,848,3040,538,12
