Plot,,Rep,Month,Year,Treatment,Site,Nurse,RP,Region,Aiz_can,Cha_inv,Che_den,Con_elo,Dro_his,Eri_mic,Gal_sar,Her_dis,Hip_ali,Hyp_sal,Leb_ser,Lei_sch,Man_alb,Pen_inc,Pte_div,G_Rus_spp,Sti_cil,Tet_fru,Tri_opp,Roe_mor
TR3_RBN3,6_8,33,Nov,2015,RBN,TR3,TRUE,NutBrush,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN4,6_8,34,Aug,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TR3_RBN4,6_8,34,Aug,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN4,6_8,34,Aug,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN4,6_8,34,Nov,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TR3_RBN4,6_8,34,Nov,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN4,6_8,34,Nov,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN5,6_8,35,Aug,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,11,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
TR3_RBN5,6_8,35,Aug,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN5,6_8,35,Aug,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN5,6_8,35,Nov,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,13,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
TR3_RBN5,6_8,35,Nov,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN5,6_8,35,Nov,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN6,6_8,36,Aug,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,19,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3
TR3_RBN6,6_8,36,Aug,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TR3_RBN6,6_8,36,Aug,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN6,6_8,36,Nov,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
TR3_RBN6,6_8,36,Nov,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN6,6_8,36,Nov,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN7,6_8,37,Aug,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,9,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1
TR3_RBN7,6_8,37,Aug,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
TR3_RBN7,6_8,37,Aug,2015,RBN,TR3,TRUE,NutBrush,TR,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN7,6_8,37,Nov,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,17,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TR3_RBN7,6_8,37,Nov,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TR3_RBN7,6_8,37,Nov,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN8,6_8,38,Aug,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,9,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
TR3_RBN8,6_8,38,Aug,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN8,6_8,38,Aug,2015,RBN,TR3,TRUE,NutBrush,TR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TR3_RBN8,6_8,38,Nov,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0
TR3_RBN8,6_8,38,Nov,2014,RBN,TR3,TRUE,NutBrush,TR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN8,6_8,38,Nov,2015,RBN,TR3,TRUE,NutBrush,TR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TR3_RBN9,6_8,39,Aug,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1
TR3_RBN9,6_8,39,Aug,2014,RBN,TR3,TRUE,NutBrush,TR,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TR3_RBN9,6_8,39,Aug,2015,RBN,TR3,TRUE,NutBrush,TR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TR3_RBN9,6_8,39,Nov,2013,RBN,TR3,TRUE,NutBrush,TR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1
TR3_RBN9,6_8,39,Nov,2014,RBN,TR3,TRUE,NutBrush,TR,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR3_RBN9,6_8,39,Nov,2015,RBN,TR3,TRUE,NutBrush,TR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX1,6_9,1,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,2
TR1_RBOX1,6_9,1,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TR1_RBOX1,6_9,1,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX1,6_9,1,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2
TR1_RBOX1,6_9,1,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TR1_RBOX1,6_9,1,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX10,6_9,10,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,3,4,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,4
TR1_RBOX10,6_9,10,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,0,6,1,0,0,0,0,1,0,1,5,1,0,1,0,0,0,0,0
TR1_RBOX10,6_9,10,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
TR1_RBOX10,6_9,10,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,3,0,0,3,0,1,1,0,0,4,0,0,2,0,0,0,0,4
TR1_RBOX10,6_9,10,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0
TR1_RBOX10,6_9,10,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TR1_RBOX11,6_9,11,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,1
TR1_RBOX11,6_9,11,Aug,2014,RBOX,TR1,TRUE,Box,TR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX11,6_9,11,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0
TR1_RBOX11,6_9,11,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,0,0,0,0,0
TR1_RBOX11,6_9,11,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
TR1_RBOX11,6_9,11,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX12,6_9,12,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1
TR1_RBOX12,6_9,12,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX12,6_9,12,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TR1_RBOX12,6_9,12,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1
TR1_RBOX12,6_9,12,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
TR1_RBOX12,6_9,12,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX13,6_9,13,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,2
TR1_RBOX13,6_9,13,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,3,14,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2
TR1_RBOX13,6_9,13,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TR1_RBOX13,6_9,13,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,3,21,0,0,0,0,0,0,0,0,17,5,0,1,0,0,0,1,2
TR1_RBOX13,6_9,13,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,3,14,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2
TR1_RBOX13,6_9,13,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TR1_RBOX14,6_9,14,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,1
TR1_RBOX14,6_9,14,Aug,2014,RBOX,TR1,TRUE,Box,TR,1,0,1,1,0,1,0,0,2,0,0,0,2,0,2,2,0,0,0,0
TR1_RBOX14,6_9,14,Aug,2015,RBOX,TR1,TRUE,Box,TR,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
TR1_RBOX14,6_9,14,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,3
TR1_RBOX14,6_9,14,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0
TR1_RBOX14,6_9,14,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
TR1_RBOX15,6_9,15,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,4,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,6
TR1_RBOX15,6_9,15,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,0,1,2,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
TR1_RBOX15,6_9,15,Aug,2015,RBOX,TR1,TRUE,Box,TR,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX15,6_9,15,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,5
TR1_RBOX15,6_9,15,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
TR1_RBOX15,6_9,15,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX2,6_9,2,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX2,6_9,2,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX2,6_9,2,Aug,2015,RBOX,TR1,TRUE,Box,TR,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX2,6_9,2,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
TR1_RBOX2,6_9,2,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX2,6_9,2,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX3,6_9,3,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2
TR1_RBOX3,6_9,3,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TR1_RBOX3,6_9,3,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TR1_RBOX3,6_9,3,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,2,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
TR1_RBOX3,6_9,3,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
TR1_RBOX3,6_9,3,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TR1_RBOX4,6_9,4,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TR1_RBOX4,6_9,4,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1
TR1_RBOX4,6_9,4,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
TR1_RBOX4,6_9,4,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TR1_RBOX4,6_9,4,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX4,6_9,4,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX5,6_9,5,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,2,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,5
TR1_RBOX5,6_9,5,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,2,16,8,0,0,1,0,0,0,0,5,5,0,0,1,0,0,0,1
TR1_RBOX5,6_9,5,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX5,6_9,5,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,1,16,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,4
TR1_RBOX5,6_9,5,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,2,10,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1
TR1_RBOX5,6_9,5,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX6,6_9,6,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,2,0,0,0,0,1,0,0,14,1,0,2,0,0,0,1,0
TR1_RBOX6,6_9,6,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
TR1_RBOX6,6_9,6,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX6,6_9,6,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,9,0,0,0,0,3,0,0,0,10,1,0,1,0,0,0,1,0
TR1_RBOX6,6_9,6,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX6,6_9,6,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX7,6_9,7,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,1
TR1_RBOX7,6_9,7,Aug,2014,RBOX,TR1,TRUE,Box,TR,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TR1_RBOX7,6_9,7,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX7,6_9,7,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2
TR1_RBOX7,6_9,7,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TR1_RBOX7,6_9,7,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX8,6_9,8,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX8,6_9,8,Aug,2014,RBOX,TR1,TRUE,Box,TR,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TR1_RBOX8,6_9,8,Aug,2015,RBOX,TR1,TRUE,Box,TR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TR1_RBOX8,6_9,8,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0
TR1_RBOX8,6_9,8,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX8,6_9,8,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR1_RBOX9,6_9,9,Aug,2013,RBOX,TR1,TRUE,Box,TR,0,0,0,0,0,0,9,0,2,0,0,8,0,0,2,0,0,0,1,1
TR1_RBOX9,6_9,9,Aug,2014,RBOX,TR1,TRUE,Box,TR,1,2,1,0,1,0,0,0,2,0,0,5,2,0,0,0,0,0,1,1
TR1_RBOX9,6_9,9,Aug,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
TR1_RBOX9,6_9,9,Nov,2013,RBOX,TR1,TRUE,Box,TR,0,1,2,0,3,1,0,0,2,0,0,30,0,0,2,0,0,0,1,1
TR1_RBOX9,6_9,9,Nov,2014,RBOX,TR1,TRUE,Box,TR,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,1,0
TR1_RBOX9,6_9,9,Nov,2015,RBOX,TR1,TRUE,Box,TR,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
TR2_RBOX1,6_9,16,Aug,2013,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
TR2_RBOX1,6_9,16,Aug,2014,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
TR2_RBOX1,6_9,16,Aug,2015,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TR2_RBOX1,6_9,16,Nov,2013,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX1,6_9,16,Nov,2014,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TR2_RBOX1,6_9,16,Nov,2015,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX10,6_9,25,Aug,2013,RBOX,TR2,TRUE,Box,TR,0,0,11,0,0,0,0,0,0,0,0,32,1,0,2,0,0,0,2,0
TR2_RBOX10,6_9,25,Aug,2014,RBOX,TR2,TRUE,Box,TR,0,1,0,0,1,0,0,1,0,0,0,18,0,3,0,0,0,0,0,0
TR2_RBOX10,6_9,25,Aug,2015,RBOX,TR2,TRUE,Box,TR,0,0,1,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
TR2_RBOX10,6_9,25,Nov,2013,RBOX,TR2,TRUE,Box,TR,0,0,5,0,1,1,0,2,0,0,0,13,0,0,3,0,0,0,0,2
TR2_RBOX10,6_9,25,Nov,2014,RBOX,TR2,TRUE,Box,TR,0,1,3,0,1,0,0,1,0,0,0,18,0,1,0,1,0,0,0,0
TR2_RBOX10,6_9,25,Nov,2015,RBOX,TR2,TRUE,Box,TR,0,0,1,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
TR2_RBOX11,6_9,26,Aug,2013,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX11,6_9,26,Aug,2014,RBOX,TR2,TRUE,Box,TR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TR2_RBOX11,6_9,26,Aug,2015,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TR2_RBOX11,6_9,26,Nov,2013,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX11,6_9,26,Nov,2014,RBOX,TR2,TRUE,Box,TR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX11,6_9,26,Nov,2015,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TR2_RBOX12,6_9,27,Aug,2013,RBOX,TR2,TRUE,Box,TR,0,0,12,1,0,0,0,0,0,0,0,19,4,0,4,0,0,0,0,1
TR2_RBOX12,6_9,27,Aug,2014,RBOX,TR2,TRUE,Box,TR,0,0,6,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0
TR2_RBOX12,6_9,27,Aug,2015,RBOX,TR2,TRUE,Box,TR,0,0,2,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
TR2_RBOX12,6_9,27,Nov,2013,RBOX,TR2,TRUE,Box,TR,0,0,10,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0
TR2_RBOX12,6_9,27,Nov,2014,RBOX,TR2,TRUE,Box,TR,0,0,6,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0
TR2_RBOX12,6_9,27,Nov,2015,RBOX,TR2,TRUE,Box,TR,0,0,3,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
TR2_RBOX13,6_9,28,Aug,2013,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TR2_RBOX13,6_9,28,Aug,2014,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX13,6_9,28,Aug,2015,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX13,6_9,28,Nov,2013,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX13,6_9,28,Nov,2014,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX13,6_9,28,Nov,2015,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX14,6_9,29,Aug,2013,RBOX,TR2,TRUE,Box,TR,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX14,6_9,29,Aug,2014,RBOX,TR2,TRUE,Box,TR,0,2,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TR2_RBOX14,6_9,29,Aug,2015,RBOX,TR2,TRUE,Box,TR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX14,6_9,29,Nov,2013,RBOX,TR2,TRUE,Box,TR,0,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
TR2_RBOX14,6_9,29,Nov,2014,RBOX,TR2,TRUE,Box,TR,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TR2_RBOX14,6_9,29,Nov,2015,RBOX,TR2,TRUE,Box,TR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX15,6_9,30,Aug,2013,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TR2_RBOX15,6_9,30,Aug,2014,RBOX,TR2,TRUE,Box,TR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR2_RBOX15,6_9,30,Aug,2015,RBOX,TR2,TRUE,Box,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
