Plot,Rep,Month,Year,Treatment,Site,Nurse,RP,Region,A_can,D_his,E_cal,E_mic,H_ham,H_dis,I_spp,L_ser,L_gna,P_inc,P_con,P_div,P_glo,Pt_inc,S_rug,T_fru,T_his,W_muc
LF2_ALIVE7,22,Nov,2015,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE8,23,Aug,2013,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE8,23,Aug,2014,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF2_ALIVE8,23,Aug,2015,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE8,23,Nov,2013,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE8,23,Nov,2014,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LF2_ALIVE8,23,Nov,2015,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE9,24,Aug,2013,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE9,24,Aug,2014,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE9,24,Aug,2015,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE9,24,Nov,2013,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE9,24,Nov,2014,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_ALIVE9,24,Nov,2015,ALIVE,LF2,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE1,31,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF3_ALIVE1,31,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF3_ALIVE1,31,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
LF3_ALIVE1,31,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE1,31,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF3_ALIVE1,31,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF3_ALIVE10,40,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE10,40,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE10,40,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1
LF3_ALIVE10,40,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE10,40,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF3_ALIVE10,40,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1
LF3_ALIVE11,41,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE11,41,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE11,41,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF3_ALIVE11,41,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE11,41,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0
LF3_ALIVE11,41,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0
LF3_ALIVE12,42,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE12,42,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE12,42,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LF3_ALIVE12,42,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_ALIVE12,42,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LF3_ALIVE12,42,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE13,43,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE13,43,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
LF3_ALIVE13,43,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE13,43,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE13,43,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE13,43,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE14,44,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_ALIVE14,44,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,7,0
LF3_ALIVE14,44,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LF3_ALIVE14,44,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE14,44,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,0
LF3_ALIVE14,44,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0
LF3_ALIVE15,45,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE15,45,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE15,45,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF3_ALIVE15,45,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE15,45,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE15,45,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF3_ALIVE2,32,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE2,32,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0
LF3_ALIVE2,32,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,1
LF3_ALIVE2,32,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE2,32,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0
LF3_ALIVE2,32,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1
LF3_ALIVE3,33,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE3,33,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LF3_ALIVE3,33,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,7,0
LF3_ALIVE3,33,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE3,33,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,4,0
LF3_ALIVE3,33,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF3_ALIVE4,34,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE4,34,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,6,0
LF3_ALIVE4,34,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,7,0
LF3_ALIVE4,34,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE4,34,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,6,0
LF3_ALIVE4,34,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0
LF3_ALIVE5,35,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE5,35,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LF3_ALIVE5,35,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0
LF3_ALIVE5,35,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE5,35,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0
LF3_ALIVE5,35,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0
LF3_ALIVE6,36,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE6,36,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
LF3_ALIVE6,36,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
LF3_ALIVE6,36,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF3_ALIVE6,36,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE6,36,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
LF3_ALIVE7,37,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE7,37,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF3_ALIVE7,37,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE7,37,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE7,37,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF3_ALIVE7,37,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE8,38,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE8,38,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE8,38,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE8,38,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE8,38,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE8,38,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LF3_ALIVE9,39,Aug,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE9,39,Aug,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_ALIVE9,39,Aug,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0
LF3_ALIVE9,39,Nov,2013,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_ALIVE9,39,Nov,2014,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0
LF3_ALIVE9,39,Nov,2015,ALIVE,LF3,FALSE,ALIVE,LF,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
LF1_O1,1,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF1_O1,1,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O1,1,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O1,1,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O1,1,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O1,1,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O10,10,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O10,10,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O10,10,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF1_O10,10,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O10,10,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O10,10,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF1_O11,11,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O11,11,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF1_O11,11,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O11,11,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O11,11,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF1_O11,11,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF1_O12,12,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O12,12,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O12,12,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LF1_O12,12,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O12,12,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF1_O12,12,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF1_O13,13,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O13,13,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
LF1_O13,13,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O13,13,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O13,13,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O13,13,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O14,14,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O14,14,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF1_O14,14,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O14,14,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O14,14,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O14,14,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O15,15,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O15,15,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O15,15,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O15,15,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O15,15,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O15,15,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O2,2,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O2,2,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O2,2,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O2,2,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O2,2,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O2,2,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O3,3,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF1_O3,3,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O3,3,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O3,3,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O3,3,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O3,3,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O4,4,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O4,4,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
LF1_O4,4,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LF1_O4,4,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O4,4,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0
LF1_O4,4,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LF1_O5,5,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O5,5,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O5,5,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O5,5,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O5,5,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF1_O5,5,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O6,6,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O6,6,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2
LF1_O6,6,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1
LF1_O6,6,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O6,6,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1
LF1_O6,6,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
LF1_O7,7,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O7,7,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
LF1_O7,7,Aug,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF1_O7,7,Nov,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O7,7,Nov,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
LF1_O7,7,Nov,2015,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF1_O8,8,Aug,2013,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_O8,8,Aug,2014,O,LF1,FALSE,Seed,LF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
