database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,1,plot,1_8,1,5,581,37,0
GAZP,1,plot,1_8,1,5,581,38,1
GAZP,1,plot,1_8,1,6,582,37,0
GAZP,1,plot,1_8,1,6,582,38,1
GAZP,1,plot,1_8,1,7,583,37,0
GAZP,1,plot,1_8,1,7,583,38,1
GAZP,1,plot,1_8,1,8,584,37,0
GAZP,1,plot,1_8,1,8,584,38,1
GAZP,1,plot,1_8,1,9,585,37,0
GAZP,1,plot,1_8,1,9,585,38,1
GAZP,1,plot,1_9,1,1,586,39,0
GAZP,1,plot,1_9,1,1,586,40,1
GAZP,1,plot,1_9,1,10,587,39,0
GAZP,1,plot,1_9,1,10,587,40,1
GAZP,1,plot,1_9,1,11,588,39,0
GAZP,1,plot,1_9,1,11,588,40,1
GAZP,1,plot,1_9,1,12,589,39,0
GAZP,1,plot,1_9,1,12,589,40,1
GAZP,1,plot,1_9,1,13,590,39,0
GAZP,1,plot,1_9,1,13,590,40,1
GAZP,1,plot,1_9,1,14,591,39,0
GAZP,1,plot,1_9,1,14,591,40,1
GAZP,1,plot,1_9,1,15,592,39,0
GAZP,1,plot,1_9,1,15,592,40,1
GAZP,1,plot,1_9,1,16,593,39,0
GAZP,1,plot,1_9,1,16,593,40,1
GAZP,1,plot,1_9,1,17,594,39,0
GAZP,1,plot,1_9,1,17,594,40,1
GAZP,1,plot,1_9,1,18,595,39,0
GAZP,1,plot,1_9,1,18,595,40,1
GAZP,1,plot,1_9,1,19,596,39,0
GAZP,1,plot,1_9,1,19,596,40,1
GAZP,1,plot,1_9,1,2,597,39,0
GAZP,1,plot,1_9,1,2,597,40,1
GAZP,1,plot,1_9,1,20,598,39,0
GAZP,1,plot,1_9,1,20,598,40,1
GAZP,1,plot,1_9,1,21,599,39,0
GAZP,1,plot,1_9,1,21,599,40,1
GAZP,1,plot,1_9,1,22,600,39,0
GAZP,1,plot,1_9,1,22,600,40,1
GAZP,1,plot,1_9,1,23,601,39,0
GAZP,1,plot,1_9,1,23,601,40,1
GAZP,1,plot,1_9,1,24,602,39,0
GAZP,1,plot,1_9,1,24,602,40,1
GAZP,1,plot,1_9,1,25,603,39,0
GAZP,1,plot,1_9,1,25,603,40,1
GAZP,1,plot,1_9,1,26,604,39,0
GAZP,1,plot,1_9,1,26,604,40,1
GAZP,1,plot,1_9,1,27,605,39,0
GAZP,1,plot,1_9,1,27,605,40,1
GAZP,1,plot,1_9,1,28,606,39,0
GAZP,1,plot,1_9,1,28,606,40,1
GAZP,1,plot,1_9,1,29,607,39,0
GAZP,1,plot,1_9,1,29,607,40,1
GAZP,1,plot,1_9,1,3,608,39,0
GAZP,1,plot,1_9,1,3,608,40,1
GAZP,1,plot,1_9,1,30,609,39,0
GAZP,1,plot,1_9,1,30,609,40,1
GAZP,1,plot,1_9,1,31,610,39,0
GAZP,1,plot,1_9,1,31,610,40,1
GAZP,1,plot,1_9,1,32,611,39,0
GAZP,1,plot,1_9,1,32,611,40,1
GAZP,1,plot,1_9,1,33,612,39,0
GAZP,1,plot,1_9,1,33,612,40,1
GAZP,1,plot,1_9,1,34,613,39,0
GAZP,1,plot,1_9,1,34,613,40,1
GAZP,1,plot,1_9,1,35,614,39,0
GAZP,1,plot,1_9,1,35,614,40,1
GAZP,1,plot,1_9,1,36,615,39,0
GAZP,1,plot,1_9,1,36,615,40,1
GAZP,1,plot,1_9,1,37,616,39,0
GAZP,1,plot,1_9,1,37,616,40,1
GAZP,1,plot,1_9,1,38,617,39,0
GAZP,1,plot,1_9,1,38,617,40,1
GAZP,1,plot,1_9,1,39,618,39,0
GAZP,1,plot,1_9,1,39,618,40,1
GAZP,1,plot,1_9,1,4,619,39,0
GAZP,1,plot,1_9,1,4,619,40,1
GAZP,1,plot,1_9,1,40,620,39,0
GAZP,1,plot,1_9,1,40,620,40,1
GAZP,1,plot,1_9,1,5,621,39,0
GAZP,1,plot,1_9,1,5,621,40,1
GAZP,1,plot,1_9,1,6,622,39,0
GAZP,1,plot,1_9,1,6,622,40,1
GAZP,1,plot,1_9,1,7,623,39,0
GAZP,1,plot,1_9,1,7,623,40,1
GAZP,1,plot,1_9,1,8,624,39,0
GAZP,1,plot,1_9,1,8,624,40,1
GAZP,1,plot,1_9,1,9,625,39,0
GAZP,1,plot,1_9,1,9,625,40,1
