database,projectid,object_type,source_treatmentid,source_treatment_event_key,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,11,plot,11_20,11_20::event_01,11404,182,4326,565,0
GAZP,11,plot,11_20,11_20::event_02,11404,182,4326,566,0
GAZP,11,plot,11_24,11_24::event_01,11405,421,4327,573,0
GAZP,11,plot,11_24,11_24::event_02,11405,421,4327,574,0
GAZP,11,plot,11_16,11_16::event_01,11405,461,4328,555,0
GAZP,11,plot,11_16,11_16::event_02,11405,461,4328,556,0
GAZP,11,plot,11_20,11_20::event_01,11405,501,4329,565,0
GAZP,11,plot,11_20,11_20::event_02,11405,501,4329,566,0
GAZP,11,plot,11_12,11_12::event_01,11405,541,4330,547,0
GAZP,11,plot,11_12,11_12::event_02,11405,541,4330,548,0
GAZP,11,plot,11_8,11_8::event_01,11405,581,4331,661,0
GAZP,11,plot,11_8,11_8::event_02,11405,581,4331,662,0
GAZP,11,plot,11_24,11_24::event_01,11406,423,4332,573,0
GAZP,11,plot,11_24,11_24::event_02,11406,423,4332,574,0
GAZP,11,plot,11_12,11_12::event_01,11406,463,4333,547,0
GAZP,11,plot,11_12,11_12::event_02,11406,463,4333,548,0
GAZP,11,plot,11_20,11_20::event_01,11406,503,4334,565,0
GAZP,11,plot,11_20,11_20::event_02,11406,503,4334,566,0
GAZP,11,plot,11_8,11_8::event_01,11406,543,4335,661,0
GAZP,11,plot,11_8,11_8::event_02,11406,543,4335,662,0
GAZP,11,plot,11_16,11_16::event_01,11406,583,4336,555,0
GAZP,11,plot,11_16,11_16::event_02,11406,583,4336,556,0
GAZP,11,plot,11_64,11_64::event_01,11407,422,4337,635,0
GAZP,11,plot,11_64,11_64::event_02,11407,422,4337,636,0
GAZP,11,plot,11_60,11_60::event_01,11407,462,4338,627,0
GAZP,11,plot,11_60,11_60::event_02,11407,462,4338,628,0
GAZP,11,plot,11_72,11_72::event_01,11407,502,4339,653,0
GAZP,11,plot,11_72,11_72::event_02,11407,502,4339,654,0
GAZP,11,plot,11_56,11_56::event_01,11407,542,4340,617,0
GAZP,11,plot,11_56,11_56::event_02,11407,542,4340,618,0
GAZP,11,plot,11_68,11_68::event_01,11407,582,4341,643,0
GAZP,11,plot,11_68,11_68::event_02,11407,582,4341,644,0
GAZP,11,plot,11_72,11_72::event_01,11408,423,4342,653,0
GAZP,11,plot,11_72,11_72::event_02,11408,423,4342,654,0
GAZP,11,plot,11_60,11_60::event_01,11408,463,4343,627,0
GAZP,11,plot,11_60,11_60::event_02,11408,463,4343,628,0
GAZP,11,plot,11_64,11_64::event_01,11408,503,4344,635,0
GAZP,11,plot,11_64,11_64::event_02,11408,503,4344,636,0
GAZP,11,plot,11_68,11_68::event_01,11408,543,4345,643,0
GAZP,11,plot,11_68,11_68::event_02,11408,543,4345,644,0
GAZP,11,plot,11_56,11_56::event_01,11408,583,4346,617,0
GAZP,11,plot,11_56,11_56::event_02,11408,583,4346,618,0
GAZP,11,plot,11_68,11_68::event_01,11409,421,4347,643,0
GAZP,11,plot,11_68,11_68::event_02,11409,421,4347,644,0
GAZP,11,plot,11_64,11_64::event_01,11409,461,4348,635,0
GAZP,11,plot,11_64,11_64::event_02,11409,461,4348,636,0
GAZP,11,plot,11_60,11_60::event_01,11409,501,4349,627,0
GAZP,11,plot,11_60,11_60::event_02,11409,501,4349,628,0
GAZP,11,plot,11_72,11_72::event_01,11409,541,4350,653,0
GAZP,11,plot,11_72,11_72::event_02,11409,541,4350,654,0
GAZP,11,plot,11_56,11_56::event_01,11409,581,4351,617,0
GAZP,11,plot,11_56,11_56::event_02,11409,581,4351,618,0
GAZP,11,plot,11_66,11_66::event_01,11410,22,4352,639,0
GAZP,11,plot,11_66,11_66::event_02,11410,22,4352,640,0
GAZP,11,plot,11_70,11_70::event_01,11410,62,4353,649,0
GAZP,11,plot,11_70,11_70::event_02,11410,62,4353,650,0
GAZP,11,plot,11_74,11_74::event_01,11410,102,4354,657,0
GAZP,11,plot,11_74,11_74::event_02,11410,102,4354,658,0
GAZP,11,plot,11_58,11_58::event_01,11410,132,4355,621,0
GAZP,11,plot,11_58,11_58::event_02,11410,132,4355,622,0
GAZP,11,plot,11_62,11_62::event_01,11410,172,4356,631,0
GAZP,11,plot,11_62,11_62::event_02,11410,172,4356,632,0
GAZP,11,plot,11_66,11_66::event_01,11411,23,4357,639,0
GAZP,11,plot,11_66,11_66::event_02,11411,23,4357,640,0
GAZP,11,plot,11_58,11_58::event_01,11411,63,4358,621,0
GAZP,11,plot,11_58,11_58::event_02,11411,63,4358,622,0
GAZP,11,plot,11_70,11_70::event_01,11411,103,4359,649,0
GAZP,11,plot,11_70,11_70::event_02,11411,103,4359,650,0
GAZP,11,plot,11_74,11_74::event_01,11411,183,4360,657,0
GAZP,11,plot,11_74,11_74::event_02,11411,183,4360,658,0
GAZP,11,plot,11_62,11_62::event_01,11411,233,4361,631,0
GAZP,11,plot,11_62,11_62::event_02,11411,233,4361,632,0
GAZP,11,plot,11_66,11_66::event_01,11412,421,4362,639,0
GAZP,11,plot,11_66,11_66::event_02,11412,421,4362,640,0
GAZP,11,plot,11_74,11_74::event_01,11412,461,4363,657,0
GAZP,11,plot,11_74,11_74::event_02,11412,461,4363,658,0
GAZP,11,plot,11_70,11_70::event_01,11412,501,4364,649,0
GAZP,11,plot,11_70,11_70::event_02,11412,501,4364,650,0
GAZP,11,plot,11_58,11_58::event_01,11412,541,4365,621,0
GAZP,11,plot,11_58,11_58::event_02,11412,541,4365,622,0
GAZP,11,plot,11_62,11_62::event_01,11412,581,4366,631,0
GAZP,11,plot,11_62,11_62::event_02,11412,581,4366,632,0
GAZP,11,plot,11_43,11_43::event_01,11501,423,4367,597,0
GAZP,11,plot,11_31,11_31::event_01,11501,463,4368,583,0
GAZP,11,plot,11_39,11_39::event_01,11501,503,4369,591,0
GAZP,11,plot,11_47,11_47::event_01,11501,543,4370,601,0
GAZP,11,plot,11_35,11_35::event_01,11501,583,4371,587,0
GAZP,11,plot,11_47,11_47::event_01,11507,422,4372,601,0
GAZP,11,plot,11_43,11_43::event_01,11507,462,4373,597,0
GAZP,11,plot,11_35,11_35::event_01,11507,502,4374,587,0
GAZP,11,plot,11_31,11_31::event_01,11507,542,4375,583,0
GAZP,11,plot,11_39,11_39::event_01,11507,582,4376,591,0
GAZP,11,plot,11_35,11_35::event_01,11508,421,4377,587,0
GAZP,11,plot,11_47,11_47::event_01,11508,461,4378,601,0
GAZP,11,plot,11_31,11_31::event_01,11508,501,4379,583,0
GAZP,11,plot,11_39,11_39::event_01,11508,541,4380,591,0
GAZP,11,plot,11_43,11_43::event_01,11508,581,4381,597,0
GAZP,11,plot,11_37,11_37::event_01,11510,423,4382,589,0
GAZP,11,plot,11_49,11_49::event_01,11510,463,4383,603,0
GAZP,11,plot,11_45,11_45::event_01,11510,503,4384,599,0
GAZP,11,plot,11_41,11_41::event_01,11510,543,4385,595,0
GAZP,11,plot,11_33,11_33::event_01,11510,583,4386,585,0
GAZP,11,plot,11_37,11_37::event_01,11516,422,4387,589,0
GAZP,11,plot,11_45,11_45::event_01,11516,462,4388,599,0
GAZP,11,plot,11_41,11_41::event_01,11516,502,4389,595,0
GAZP,11,plot,11_49,11_49::event_01,11516,542,4390,603,0
GAZP,11,plot,11_33,11_33::event_01,11516,582,4391,585,0
GAZP,11,plot,11_33,11_33::event_01,11517,21,4392,585,0
GAZP,11,plot,11_41,11_41::event_01,11517,61,4393,595,0
GAZP,11,plot,11_37,11_37::event_01,11517,101,4394,589,0
GAZP,11,plot,11_49,11_49::event_01,11517,141,4395,603,0
GAZP,11,plot,11_45,11_45::event_01,11517,181,4396,599,0
GAZP,11,plot,11_35,11_35::event_01,11601,423,4397,587,0
GAZP,11,plot,11_43,11_43::event_01,11601,463,4398,597,0
GAZP,11,plot,11_39,11_39::event_01,11601,503,4399,591,0
GAZP,11,plot,11_47,11_47::event_01,11601,543,4400,601,0
GAZP,11,plot,11_31,11_31::event_01,11601,583,4401,583,0
GAZP,11,plot,11_39,11_39::event_01,11607,422,4402,591,0
GAZP,11,plot,11_47,11_47::event_01,11607,462,4403,601,0
GAZP,11,plot,11_31,11_31::event_01,11607,502,4404,583,0
GAZP,11,plot,11_35,11_35::event_01,11607,542,4405,587,0
GAZP,11,plot,11_43,11_43::event_01,11607,582,4406,597,0
GAZP,11,plot,11_35,11_35::event_01,11608,421,4407,587,0
GAZP,11,plot,11_43,11_43::event_01,11608,461,4408,597,0
GAZP,11,plot,11_47,11_47::event_01,11608,501,4409,601,0
GAZP,11,plot,11_31,11_31::event_01,11608,541,4410,583,0
GAZP,11,plot,11_39,11_39::event_01,11608,571,4411,591,0
GAZP,11,plot,11_49,11_49::event_01,11610,23,4412,603,0
GAZP,11,plot,11_37,11_37::event_01,11610,63,4413,589,0
GAZP,11,plot,11_45,11_45::event_01,11610,103,4414,599,0
GAZP,11,plot,11_41,11_41::event_01,11610,143,4415,595,0
GAZP,11,plot,11_33,11_33::event_01,11610,183,4416,585,0
GAZP,11,plot,11_41,11_41::event_01,11616,422,4417,595,0
GAZP,11,plot,11_37,11_37::event_01,11616,462,4418,589,0
GAZP,11,plot,11_45,11_45::event_01,11616,502,4419,599,0
GAZP,11,plot,11_33,11_33::event_01,11616,542,4420,585,0
GAZP,11,plot,11_49,11_49::event_01,11616,582,4421,603,0
GAZP,11,plot,11_41,11_41::event_01,11617,21,4422,595,0
GAZP,11,plot,11_37,11_37::event_01,11617,61,4423,589,0
GAZP,11,plot,11_45,11_45::event_01,11617,101,4424,599,0
GAZP,11,plot,11_49,11_49::event_01,11617,141,4425,603,0
GAZP,11,plot,11_33,11_33::event_01,11617,181,4426,585,0
GAZP,11,plot,11_25,11_25::event_01,20025,1,4427,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,2,4428,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,3,4429,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,4,4430,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,5,4431,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,6,4432,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,7,4433,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,8,4434,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,9,4435,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,10,4436,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,11,4437,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,12,4438,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,13,4439,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,14,4440,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,15,4441,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,16,4442,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,17,4443,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,18,4444,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,19,4445,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,20,4446,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,21,4447,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,22,4448,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,23,4449,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,24,4450,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,25,4451,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,26,4452,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,27,4453,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,28,4454,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,29,4455,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,30,4456,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,31,4457,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,32,4458,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,33,4459,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,34,4460,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,35,4461,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,36,4462,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,37,4463,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,38,4464,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,39,4465,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,40,4466,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,41,4467,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,42,4468,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,43,4469,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,44,4470,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,45,4471,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,46,4472,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,47,4473,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,48,4474,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,49,4475,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,50,4476,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,51,4477,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,52,4478,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,53,4479,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,54,4480,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,55,4481,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,56,4482,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,57,4483,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,58,4484,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,59,4485,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,60,4486,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,61,4487,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,62,4488,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,63,4489,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,64,4490,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,65,4491,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,66,4492,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,67,4493,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,68,4494,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,69,4495,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,70,4496,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,71,4497,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,72,4498,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,73,4499,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,74,4500,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,75,4501,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,76,4502,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,77,4503,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,78,4504,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,79,4505,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,80,4506,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,81,4507,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,82,4508,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,83,4509,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,84,4510,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,85,4511,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,86,4512,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,87,4513,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,88,4514,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,89,4515,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,90,4516,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,91,4517,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,92,4518,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,93,4519,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,94,4520,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,95,4521,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,96,4522,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,97,4523,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,98,4524,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,99,4525,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,100,4526,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,101,4527,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,102,4528,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,103,4529,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,104,4530,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,105,4531,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,106,4532,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,107,4533,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,108,4534,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,109,4535,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,110,4536,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,111,4537,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,112,4538,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,113,4539,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,114,4540,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,115,4541,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,116,4542,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,117,4543,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,118,4544,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,119,4545,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,120,4546,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,121,4547,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,122,4548,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,123,4549,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,124,4550,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,125,4551,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,126,4552,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,127,4553,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,128,4554,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,129,4555,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,130,4556,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,131,4557,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,132,4558,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,133,4559,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,134,4560,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,135,4561,575,0
GAZP,11,plot,11_25,11_25::event_01,20025,136,4562,575,0
GAZP,11,plot,11_50,11_50::event_01,20050,1,4563,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,2,4564,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,3,4565,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,4,4566,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,5,4567,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,6,4568,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,7,4569,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,8,4570,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,9,4571,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,10,4572,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,11,4573,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,12,4574,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,13,4575,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,14,4576,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,15,4577,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,16,4578,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,17,4579,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,18,4580,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,19,4581,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,20,4582,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,21,4583,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,22,4584,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,23,4585,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,24,4586,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,25,4587,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,26,4588,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,27,4589,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,28,4590,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,29,4591,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,30,4592,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,31,4593,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,32,4594,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,33,4595,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,34,4596,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,35,4597,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,36,4598,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,37,4599,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,38,4600,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,39,4601,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,40,4602,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,41,4603,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,42,4604,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,43,4605,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,44,4606,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,45,4607,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,46,4608,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,47,4609,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,48,4610,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,49,4611,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,50,4612,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,51,4613,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,52,4614,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,53,4615,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,54,4616,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,55,4617,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,56,4618,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,57,4619,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,58,4620,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,59,4621,606,0
GAZP,11,plot,11_50,11_50::event_01,20050,60,4622,606,0
